@relation articlefeatures

@ATTRIBUTE "pos_2gram_IN_JJ" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_NNS" NUMERIC
@ATTRIBUTE "pos_2gram_IN_NN" NUMERIC
@ATTRIBUTE "pos_3gram_IN_NNP_NNP" NUMERIC
@ATTRIBUTE "pos_3gram_NNP_NNP_VBZ" NUMERIC
@ATTRIBUTE "description_title_CharacterRatio" NUMERIC
@ATTRIBUTE "caption_title_CharacterRatio" NUMERIC
@ATTRIBUTE "title_caption_CharacterDiff" NUMERIC
@ATTRIBUTE "title_keyword_CharacterDiff" NUMERIC
@ATTRIBUTE "description_LenCharacter" NUMERIC
@ATTRIBUTE "caption_LenCharacter" NUMERIC
@ATTRIBUTE "keyword_LenCharacter" NUMERIC
@ATTRIBUTE "title_LenCharacter" NUMERIC
@ATTRIBUTE "pos_2gram_PRP_VBP" NUMERIC
@ATTRIBUTE "pos_2gram_NN_IN" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_VBZ" NUMERIC
@ATTRIBUTE "startsPunctuation" {True, False}
@ATTRIBUTE "averageLengthWords" NUMERIC
@ATTRIBUTE "countLongestWord" NUMERIC
@ATTRIBUTE "startsAdverb" {True, False}
@ATTRIBUTE "hasThirdPronoun" {True, False}
@ATTRIBUTE "hasDemonstrative" {True, False}
@ATTRIBUTE "wh_start" {True, False}
@ATTRIBUTE "pos_3gram_NNP_NNP_NNP" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_NNP" NUMERIC
@ATTRIBUTE "cal_pos_1grams_tag_list" NUMERIC
@ATTRIBUTE "targetTitle_linsear_write_formula" NUMERIC
@ATTRIBUTE "targetTitle_gunning_fog" NUMERIC
@ATTRIBUTE "targetTitle_coleman_liau_index" NUMERIC
@ATTRIBUTE "targetTitleCountWords" NUMERIC
@ATTRIBUTE "postTitle_char_count" NUMERIC
@ATTRIBUTE "targetTitle_char_count" NUMERIC
@ATTRIBUTE "targetDescription_char_count" NUMERIC
@ATTRIBUTE "targetKeywords_char_count" NUMERIC
@ATTRIBUTE "targetCaptions_char_count" NUMERIC
@ATTRIBUTE "targetParagraphs_char_count" NUMERIC
@ATTRIBUTE "postText_word_count" NUMERIC
@ATTRIBUTE "targetTitle_word_count" NUMERIC
@ATTRIBUTE "targetDescription_word_count" NUMERIC
@ATTRIBUTE "targetKeywords_word_count" NUMERIC
@ATTRIBUTE "targetCaptions_word_count" NUMERIC
@ATTRIBUTE "targetParagraphs_word_count" NUMERIC
@ATTRIBUTE "postText_word_frequency" NUMERIC
@ATTRIBUTE "targetDescription_word_frequency" NUMERIC
@ATTRIBUTE "targetCaptions_word_frequency" NUMERIC
@ATTRIBUTE "targetParagraphs_word_frequency" NUMERIC
@ATTRIBUTE "formal_word_ratio" NUMERIC
@ATTRIBUTE "tags_amount" NUMERIC
@ATTRIBUTE label {0,1}

@DATA
0,1,0,1,0,2.2386363636363638,0.3977272727272727,53,43,197,35,45,88,0,0,0,False,6.416666666666667,10,False,False,False,False,0,1,4,5.0,30.13333333333334,19.07,12,71,77,166,34,1547,2749,11,12,32,7,301,526,0.06666666666666667,0.08571428571428572,0.07384615384615385,0.02680067001675042,0.7272727272727273,1,1
0,0,0,0,0,1.0232558139534884,0.22093023255813954,67,86,88,19,0,86,0,0,0,False,6.25,10,False,False,False,False,4,6,3,5.0,23.46666666666667,18.08,12,76,75,72,0,335,1407,12,12,16,-1,62,289,-1,-1,-1,-1,1.0,0,1
0,0,0,0,0,3.5172413793103448,0.5344827586206896,27,-40,204,31,98,58,0,0,1,False,4.9,7,False,False,False,False,0,0,3,4.0,14.0,9.66,10,53,49,179,76,4679,5045,11,10,32,14,889,940,0.0,0.0,0.0,0.0,1.0,0,1
0,0,2,0,0,2.267857142857143,0.05357142857142857,53,-19,127,3,75,56,0,2,0,False,4.7,7,False,False,False,False,0,0,2,4.0,18.0,8.5,10,50,47,105,59,193,767,12,10,23,11,40,180,0.08333333333333333,0.11538461538461539,0.16666666666666666,0.019704433497536946,0.7777777777777778,0,1
0,0,0,0,0,0.0,0.0,96,96,0,0,0,96,0,2,0,False,4.705882352941177,9,False,True,False,False,0,0,0,6.5,20.564705882352943,9.74,17,70,80,-1,0,-1,16427,15,17,-1,-1,-1,3748,-1,-1,-1,-1,0.7692307692307693,0,1
0,1,0,0,0,2.5774647887323945,0.014084507042253521,70,0,183,1,71,71,0,0,0,False,5.545454545454546,9,False,False,False,False,0,2,5,5.0,24.581818181818182,13.73,11,61,61,157,53,15,1129,12,11,27,13,1,217,0.25,0.10344827586206896,0.0,0.02834008097165992,0.7272727272727273,0,1
0,0,0,0,0,1.0,0.3,42,60,60,18,0,60,0,0,0,False,5.777777777777778,9,False,False,False,False,0,0,1,3.0,18.933333333333334,14.47,9,7,52,52,0,1058,6791,2,9,9,-1,217,1373,-1,-1,-1,-1,0.0,0,1
0,0,0,0,0,1.3548387096774193,0.0,62,62,84,0,0,62,0,0,0,False,6.0,11,False,False,False,False,3,4,1,2.5,27.822222222222223,15.74,9,45,54,72,0,-1,436,7,9,15,-1,-1,86,-1,-1,-1,-1,0.7142857142857143,0,0
0,0,0,0,0,1.0,0.26582278481012656,58,19,79,21,60,79,0,0,0,False,5.153846153846154,13,False,False,False,False,6,7,1,5.5,16.430769230769233,11.7,13,16,67,67,50,1238,1542,3,13,13,7,256,344,0.0,0.07692307692307693,0.0,0.028871391076115485,1.0,0,1
0,1,0,1,0,2.840909090909091,0.0,44,-95,125,0,139,44,0,0,0,False,5.428571428571429,8,False,False,False,False,0,2,7,2.5,10.514285714285714,11.55,7,96,38,105,101,-1,7252,18,7,21,20,-1,1537,0.0,0.0,-1,0.0,0.625,1,1
0,0,0,1,0,0.0,0.013888888888888888,71,72,0,1,0,72,0,0,0,False,4.615384615384615,9,False,False,False,False,1,4,2,5.5,19.50769230769231,8.63,13,78,60,-1,0,27,3923,12,13,-1,-1,5,770,-1,-1,-1,-1,0.6666666666666666,2,1
0,0,0,1,0,1.1379310344827587,0.034482758620689655,56,-25,66,2,83,58,0,0,0,False,4.9,10,False,False,False,False,1,3,3,3.5,22.0,9.66,10,65,49,55,72,25,2720,11,10,11,11,4,583,0.13333333333333333,0.0,0.0,0.0136986301369863,0.6666666666666666,0,0
0,0,0,0,0,1.4772727272727273,0.022727272727272728,43,44,65,1,0,44,0,0,0,False,3.5,7,False,False,False,False,0,0,2,4.0,14.0,1.54,10,66,35,51,0,95,4720,18,10,15,-1,19,917,-1,-1,-1,-1,0.9285714285714286,1,1
0,0,0,1,0,0.7108433734939759,0.21686746987951808,65,83,59,18,0,83,0,0,0,False,5.0,10,False,False,False,False,3,6,5,6.0,19.02857142857143,11.13,14,75,70,51,0,216,1422,14,14,9,-1,47,289,-1,-1,-1,-1,0.7692307692307693,1,0
0,1,0,0,0,1.4705882352941178,0.0196078431372549,50,51,75,1,0,51,0,0,0,False,4.777777777777778,8,False,False,False,False,1,3,1,3.0,23.37777777777778,8.67,9,31,43,61,0,17,5341,7,9,15,-1,4,1059,-1,-1,-1,-1,0.8333333333333334,0,1
0,0,0,0,0,6.63265306122449,0.02040816326530612,48,48,325,1,1,49,0,0,0,False,5.25,9,False,False,True,False,0,0,0,3.0,15.200000000000001,10.8,8,35,42,275,0,21,1227,6,8,51,0,1,249,4.0,3.3548387096774195,12.0,3.388704318936877,0.8,0,1
1,0,0,1,1,0.9259259259259259,0.0,108,108,100,0,0,108,0,0,1,False,5.055555555555555,9,False,True,False,False,0,3,4,7.5,22.53333333333333,11.77,18,68,91,84,0,-1,3074,14,18,17,-1,-1,647,-1,-1,-1,-1,0.75,0,1
0,0,0,1,0,0.85,0.03333333333333333,58,8,51,2,52,60,0,0,0,False,5.0,9,False,False,False,False,2,4,5,4.0,22.0,10.24,10,71,50,43,41,151,834,15,10,9,8,35,163,0.125,0.2222222222222222,0.04878048780487805,0.047872340425531915,0.9285714285714286,0,1
0,0,0,0,0,1.1911764705882353,0.27941176470588236,49,68,81,19,0,68,0,0,0,False,5.9,9,False,False,False,False,3,4,1,5.0,26.0,15.46,10,64,59,72,0,325,1048,10,10,10,-1,64,196,-1,-1,-1,-1,0.8,0,1
1,0,0,0,0,3.1549295774647885,0.014084507042253521,70,15,224,1,56,71,0,1,0,False,7.0,13,False,False,False,False,0,1,2,3.5,23.37777777777778,21.54,9,54,63,191,48,27,1964,9,9,34,6,6,385,0.18181818181818182,0.05405405405405406,0.3333333333333333,0.015555555555555555,1.0,0,1
0,0,1,0,0,0.7183098591549296,0.08450704225352113,65,0,51,6,71,71,0,1,0,False,5.0,10,False,False,False,False,0,0,1,4.5,16.8,10.83,12,60,60,43,62,482,1617,12,12,9,10,94,316,0.0,0.0,0.03278688524590164,0.014005602240896359,0.9090909090909091,0,1
0,0,0,0,0,0.0,0.1702127659574468,39,47,0,8,0,47,0,0,0,False,4.333333333333333,9,False,False,False,False,0,0,0,3.5,14.488888888888889,6.7,9,44,39,-1,0,342,6950,9,13,-1,-1,53,1710,-1,-1,-1,-1,0.75,0,0
0,0,0,0,1,0.449438202247191,0.23595505617977527,68,89,40,21,0,89,0,0,1,False,5.923076923076923,15,False,False,False,False,1,4,3,6.0,22.58461538461539,16.17,13,73,77,32,0,410,887,13,15,8,-1,69,198,-1,-1,-1,-1,0.7,2,1
0,0,0,0,0,5.681818181818182,0.3787878787878788,41,66,375,25,0,66,0,0,0,False,4.583333333333333,8,False,False,False,False,4,6,2,5.0,20.94545454545455,10.54,11,78,55,314,0,1412,8063,17,11,67,-1,243,1644,-1,-1,-1,-1,0.7647058823529411,0,0
0,1,0,0,0,3.0,0.017857142857142856,55,56,168,1,0,56,1,0,0,False,4.7,13,False,False,False,False,0,0,0,4.0,6.0,8.5,10,47,47,137,0,18,2458,10,10,34,-1,3,496,-1,-1,-1,-1,0.7777777777777778,0,1
0,0,0,0,0,2.3,0.014285714285714285,69,70,161,1,0,70,0,0,0,False,5.363636363636363,10,False,False,False,False,0,0,2,3.0,20.94545454545455,12.62,11,59,59,134,0,134,2656,11,11,28,-1,25,514,-1,-1,-1,-1,0.7272727272727273,0,1
0,0,0,1,0,0.8536585365853658,0.024390243902439025,80,29,70,2,53,82,0,1,0,False,4.928571428571429,9,False,False,False,False,1,3,3,5.5,19.02857142857143,10.72,14,77,69,58,41,25,1671,15,14,13,9,4,346,0.058823529411764705,0.0,0.0,0.017994858611825194,0.9230769230769231,0,0
0,0,0,0,0,1.0,0.0136986301369863,72,73,73,1,0,73,0,0,0,False,5.166666666666667,9,False,False,False,False,0,2,7,5.0,6.800000000000001,11.82,12,67,62,63,0,121,1648,10,12,11,-1,23,296,-1,-1,-1,-1,0.6666666666666666,1,1
0,0,0,0,0,2.309090909090909,0.01818181818181818,54,40,127,1,15,55,0,1,0,False,6.0,9,False,False,False,False,0,0,2,1.5,25.200000000000003,15.15,8,48,48,108,14,16,1539,8,8,21,2,3,304,0.0,0.043478260869565216,0.0,0.0029498525073746312,1.0,0,1
0,0,0,0,0,3.2333333333333334,0.016666666666666666,59,60,194,1,0,60,0,0,0,False,5.1,11,False,False,False,False,0,1,1,3.5,18.0,10.82,10,75,51,163,0,45,4227,14,10,33,-1,9,861,-1,-1,-1,-1,0.8,0,1
0,0,1,0,0,4.23943661971831,0.1267605633802817,62,71,301,9,0,71,0,2,0,False,5.545454545454546,11,False,False,False,False,0,0,1,5.0,13.672727272727276,13.73,11,61,61,251,0,625,5245,11,11,51,-1,111,1050,-1,-1,-1,-1,1.0,0,1
0,0,0,0,0,1.8032786885245902,0.01639344262295082,60,-98,110,1,159,61,0,0,0,False,5.2,10,False,False,False,False,0,0,1,1.75,16.0,8.44,10,54,52,95,141,81,3555,10,10,16,19,15,712,0.0,0.0,0.0,0.0038860103626943004,1.0,0,1
0,0,0,0,0,1.105263157894737,0.039473684210526314,73,-51,84,3,127,76,0,0,0,False,6.7,14,False,False,False,False,2,4,3,5.5,22.0,20.1,10,70,67,73,101,47,2151,9,10,12,19,6,452,0.07142857142857142,0.14285714285714285,0.0,0.03225806451612903,0.5555555555555556,3,1
0,0,0,1,0,0.4117647058823529,0.1411764705882353,73,75,35,12,10,85,1,0,0,False,4.733333333333333,11,False,False,True,False,0,3,1,7.0,16.0,9.56,15,97,71,30,9,108,1014,17,15,6,1,24,207,1.9444444444444444,2.1666666666666665,2.0,1.6666666666666667,0.9230769230769231,1,0
0,0,0,0,0,1.4107142857142858,0.07142857142857142,52,12,79,4,44,56,0,0,0,False,6.0,9,False,False,False,False,1,4,1,2.5,20.200000000000003,15.15,8,95,48,68,36,607,24282,23,10,14,6,125,5347,0.0,0.0,0.0,0.0,0.631578947368421,0,1
0,0,0,0,0,1.4927536231884058,0.028985507246376812,67,33,103,2,36,69,0,0,0,False,4.833333333333333,8,False,False,False,False,5,6,2,3.5,16.8,9.85,12,54,58,88,30,25,2753,12,12,16,7,4,574,0.0,0.05555555555555555,0.0,0.00949367088607595,0.9090909090909091,0,1
1,1,0,1,0,1.439252336448598,0.018691588785046728,105,107,154,2,0,107,0,2,0,False,4.4,9,False,False,True,False,0,1,5,8.5,16.0,8.24,20,73,88,126,0,165,1265,17,20,36,-1,38,262,-1,-1,-1,-1,0.8666666666666667,0,0
0,1,0,0,0,0.8387096774193549,1.403225806451613,-25,1,52,87,61,62,0,1,0,False,4.7272727272727275,8,False,False,False,False,0,0,2,3.5,17.30909090909091,8.97,11,55,52,43,49,6321,4859,12,11,10,9,1172,1093,0.0,0.0,0.0,0.0,0.9,0,1
0,0,0,1,0,2.6666666666666665,0.08695652173913043,63,-87,184,6,156,69,0,0,0,False,5.2727272727272725,10,False,False,False,False,5,7,3,4.0,24.581818181818182,12.1,11,88,58,156,134,353,8185,16,11,29,21,69,1636,0.0,0.0,0.0,0.004456824512534819,0.9230769230769231,0,0
0,0,1,1,0,2.4155844155844157,0.1038961038961039,69,-32,186,8,109,77,0,0,0,False,4.923076923076923,11,False,False,False,False,0,2,4,5.0,19.50769230769231,10.83,13,64,64,153,92,299,2889,13,13,34,18,51,615,0.14285714285714285,0.05263157894736842,0.12280701754385964,0.011594202898550725,0.5555555555555556,0,1
0,0,0,0,0,2.072289156626506,0.024096385542168676,81,83,172,2,0,83,0,0,0,False,6.0,16,False,False,False,True,1,2,0,3.0,20.133333333333333,16.63,12,72,72,147,0,46,1864,13,13,26,-1,8,387,-1,-1,-1,-1,0.7272727272727273,0,1
0,0,0,0,0,2.111111111111111,0.1111111111111111,56,63,133,7,0,63,0,0,0,False,4.818181818181818,8,False,False,False,False,4,6,4,4.0,17.30909090909091,9.49,11,53,53,110,0,156,3047,11,11,24,-1,31,614,-1,-1,-1,-1,1.0,0,1
0,1,0,0,0,4.345454545454546,0.01818181818181818,54,55,239,1,0,55,0,0,0,False,6.0,11,False,False,False,False,3,4,3,4.0,25.200000000000003,15.15,8,50,48,202,0,106,1613,8,8,40,-1,24,307,-1,-1,-1,-1,1.0,0,1
1,1,1,0,0,1.7938144329896908,0.28865979381443296,69,-232,174,28,329,97,0,2,0,False,5.533333333333333,14,False,False,False,False,0,0,1,5.5,18.666666666666668,14.2,15,86,83,149,275,578,22184,18,16,29,54,109,4612,0.17647058823529413,0.030303030303030304,0.056451612903225805,0.023589541969726756,0.8,0,1
0,0,0,0,0,1.1511627906976745,0.023255813953488372,84,15,99,2,71,86,0,0,0,False,5.6923076923076925,10,False,False,False,False,3,7,4,4.5,23.46666666666667,17.62,12,92,74,84,57,20,2167,12,16,19,9,2,422,0.0,0.09523809523809523,0.0,0.02092050209205021,0.5454545454545454,3,1
0,0,0,1,0,0.978494623655914,0.021505376344086023,91,70,91,2,23,93,0,0,0,False,4.529411764705882,10,False,True,False,False,0,2,3,7.0,18.211764705882356,8.7,17,79,77,77,20,20,1464,16,17,15,3,3,291,0.0,0.0625,0.3333333333333333,0.012618296529968454,0.7857142857142857,2,1
0,0,0,0,0,1.72,0.013333333333333334,74,31,129,1,44,75,0,0,0,False,4.846153846153846,8,False,False,False,False,2,4,5,5.5,13.353846153846156,9.96,13,63,63,110,33,34,707,12,13,20,7,6,153,0.21428571428571427,0.17391304347826086,0.3333333333333333,0.045454545454545456,0.8181818181818182,1,0
0,0,0,0,1,0.8939393939393939,0.030303030303030304,64,-5,59,2,71,66,0,0,1,False,5.0,8,False,False,False,False,0,3,5,4.5,17.30909090909091,10.54,11,72,55,50,60,135,1011,13,11,10,9,30,197,0.0,0.08333333333333333,0.027777777777777776,0.0036101083032490976,0.8333333333333334,0,1
0,0,0,0,0,1.0,0.25925925925925924,60,-25,81,21,106,81,0,0,0,False,6.454545454545454,12,False,True,False,False,0,2,3,3.5,28.218181818181815,18.95,11,31,71,71,89,1134,1068,7,15,11,13,235,197,0.0,0.14285714285714285,0.0,0.06607929515418502,0.8,0,1
0,0,0,0,0,0.0,0.08974358974358974,71,78,0,7,0,78,0,0,0,False,5.076923076923077,9,False,False,False,False,1,4,4,5.5,16.430769230769233,11.7,13,66,68,-1,0,568,693,14,14,-1,-1,112,151,-1,-1,-1,-1,0.6923076923076923,0,1
0,0,0,0,0,2.5568181818181817,0.011363636363636364,87,88,225,1,0,88,0,0,0,False,4.5625,11,False,False,False,False,1,4,4,7.5,18.400000000000002,8.87,16,40,73,185,0,13,2314,9,17,42,-1,4,505,-1,-1,-1,-1,0.75,0,0
0,0,0,0,0,1.2894736842105263,0.013157894736842105,75,24,98,1,52,76,0,0,0,False,6.0,8,False,False,False,False,0,1,4,4.5,28.218181818181815,16.34,11,66,66,84,46,10,6692,11,11,19,7,2,1445,0.0,0.05263157894736842,0.0,0.005098789037603569,0.6,0,1
0,1,0,0,0,1.9230769230769231,0.0,52,52,100,0,0,52,0,0,1,False,6.571428571428571,9,False,False,False,False,0,0,1,2.5,27.65714285714286,18.16,7,31,46,84,0,-1,2898,5,7,17,-1,-1,563,-1,-1,-1,-1,1.0,0,1
0,0,0,0,0,2.6610169491525424,0.01694915254237288,58,-55,157,1,114,59,0,0,0,False,5.0,8,False,False,False,False,0,1,0,4.0,6.0,10.24,10,94,50,132,88,165,799,22,11,27,16,34,170,0.0,0.12903225806451613,0.10526315789473684,0.029850746268656716,0.8095238095238095,0,0
0,0,0,0,0,4.806451612903226,0.12903225806451613,27,-36,149,4,67,31,0,0,0,False,4.333333333333333,8,False,False,False,True,0,0,0,2.0,11.066666666666666,4.28,6,26,26,128,59,209,15832,6,6,22,9,45,3631,0.0,0.043478260869565216,0.018518518518518517,0.0024271844660194173,0.6666666666666666,0,1
0,0,0,1,0,1.6933333333333334,0.06666666666666667,70,23,127,5,52,75,0,0,0,False,4.769230769230769,10,False,False,False,False,2,5,3,5.0,28.738461538461536,9.5,13,63,62,107,44,137,4304,14,13,25,7,28,930,0.07142857142857142,0.0,0.0,0.00375234521575985,0.75,0,0
0,0,0,0,0,2.3684210526315788,0.042105263157894736,91,12,225,4,83,95,0,0,0,False,6.384615384615385,11,False,False,False,False,0,1,6,6.5,28.738461538461536,18.84,13,95,83,186,67,260,3297,16,13,40,10,43,676,0.3157894736842105,0.07317073170731707,0.1956521739130435,0.017264276228419653,0.7142857142857143,2,1
0,0,0,0,0,0.7538461538461538,0.03076923076923077,63,38,49,2,27,65,0,0,0,False,5.6,10,False,False,False,False,0,0,1,3.0,18.0,13.72,10,40,56,43,22,99,1317,9,10,7,4,15,267,0.0,0.0,0.0,0.0,0.75,0,1
0,0,1,0,0,1.1041666666666667,0.010416666666666666,95,41,106,1,55,96,0,1,0,False,5.928571428571429,12,False,False,True,False,0,1,4,7.0,27.6,16.52,14,77,83,91,45,112,3333,17,18,16,8,21,642,0.0,0.05,0.043478260869565216,0.005494505494505495,0.6875,0,1
0,0,0,0,0,1.574468085106383,0.010638297872340425,93,-23,148,1,117,94,0,0,0,False,4.9375,10,False,True,True,False,0,0,0,2.75,12.700000000000001,9.0,16,79,79,130,96,52,3333,16,16,19,14,7,694,0.0,0.0,0.0,0.0,0.8,0,1
0,0,1,0,0,1.4230769230769231,0.0,52,52,74,0,0,52,0,0,0,False,4.888888888888889,7,False,False,False,True,0,0,0,3.5,14.488888888888889,9.31,9,44,44,63,0,-1,299,9,9,12,-1,-1,68,-1,-1,-1,-1,0.8888888888888888,0,1
0,1,0,0,0,1.4260869565217391,0.008695652173913044,114,64,164,1,51,115,0,0,0,False,5.823529411764706,14,False,False,False,False,0,1,1,8.0,20.564705882352943,16.18,17,98,99,136,41,16,1823,16,17,30,7,1,420,0.058823529411764705,0.03333333333333333,0.0,0.004424778761061947,0.8,0,0
0,0,0,0,0,3.875,0.0,24,4,93,0,20,24,0,0,0,False,3.0,6,False,False,False,False,0,0,0,2.0,4.4,-3.44,6,18,18,77,18,-1,103,6,6,17,3,-1,23,0.0,0.0,-1,0.0,0.75,0,1
0,0,0,0,0,2.303030303030303,0.015151515151515152,65,44,152,1,22,66,0,0,0,False,5.090909090909091,8,False,False,True,False,0,0,2,4.0,24.581818181818182,11.06,11,56,56,126,19,125,4017,11,11,27,3,23,838,0.07692307692307693,0.03225806451612903,0.034482758620689655,0.023404255319148935,0.6666666666666666,0,0
0,0,0,0,0,2.819672131147541,0.0,61,61,172,0,0,61,0,1,0,False,4.636363636363637,7,False,True,False,False,3,5,3,3.5,20.94545454545455,8.45,11,53,51,144,0,-1,1282,11,11,31,-1,-1,289,-1,-1,-1,-1,0.6,0,0
0,0,0,0,0,1.5465116279069768,0.046511627906976744,82,3,133,4,83,86,1,0,0,False,5.6923076923076925,14,False,False,False,False,0,1,4,4.0,22.58461538461539,14.83,13,66,74,112,71,516,3922,10,13,22,9,94,808,0.18181818181818182,0.08333333333333333,0.07142857142857142,0.014689265536723164,0.5,0,0
0,0,0,1,0,3.857142857142857,0.009523809523809525,104,26,405,1,79,105,0,0,0,False,5.235294117647059,10,False,False,False,False,0,1,2,7.5,18.211764705882356,12.82,17,56,89,333,64,17,2188,11,17,78,9,1,497,0.0,0.012195121951219513,0.0,0.001838235294117647,0.9,0,1
0,0,0,1,0,0.4152542372881356,0.025423728813559324,115,117,49,3,1,118,0,0,0,False,3.76,7,False,True,False,False,1,5,0,12.0,16.8,4.82,25,91,94,42,0,27,2211,19,26,8,0,6,496,0.6,1.0,0.5,0.8581687612208259,0.625,2,1
0,0,0,0,0,0.85,0.23333333333333334,46,60,51,14,0,60,0,0,0,False,6.5,11,False,False,False,False,1,4,0,3.0,20.200000000000003,18.05,8,55,52,40,0,431,3727,14,8,14,-1,77,791,-1,-1,-1,-1,0.8,0,1
0,0,0,0,0,3.1298701298701297,0.0,77,77,241,0,0,77,0,1,0,False,5.0,12,False,True,False,False,0,1,2,6.5,25.661538461538466,10.83,13,70,65,201,0,-1,1189,12,13,41,-1,-1,271,-1,-1,-1,-1,0.6,2,1
0,0,0,0,0,6.846153846153846,0.019230769230769232,51,52,356,1,0,52,0,0,0,False,4.888888888888889,9,False,False,False,True,0,2,3,3.0,14.488888888888889,9.31,9,46,44,300,0,25,869,9,9,63,-1,4,165,-1,-1,-1,-1,0.5714285714285714,0,0
0,0,0,0,0,7.45,0.0,40,-206,298,0,246,40,0,0,0,False,4.857142857142857,9,False,False,False,False,2,3,5,2.5,24.400000000000002,12.05,6,74,34,250,192,-1,26,13,6,50,39,-1,4,0.0,0.046875,-1,0.0,0.9166666666666666,0,1
0,0,0,0,0,2.081967213114754,0.01639344262295082,60,61,127,1,0,61,0,0,0,False,5.888888888888889,8,False,False,False,False,4,6,4,2.5,36.711111111111116,15.11,9,55,53,110,0,90,1078,8,9,18,-1,17,194,-1,-1,-1,-1,0.625,0,0
0,0,0,1,0,3.69811320754717,0.5849056603773585,22,-200,196,31,253,53,0,0,0,False,5.625,9,False,False,False,False,1,3,1,3.0,25.200000000000003,13.01,8,45,45,165,222,1661,366,8,8,33,32,190,82,0.25,0.14705882352941177,0.0,0.07142857142857142,1.0,0,1
0,0,0,0,0,1.2777777777777777,0.013888888888888888,71,30,92,1,42,72,0,0,0,False,7.111111111111111,13,False,False,False,False,0,0,1,2.0,32.266666666666666,22.18,9,64,64,80,31,135,822,9,9,13,6,29,165,0.1,0.15384615384615385,0.11764705882352941,0.0847457627118644,0.7777777777777778,0,1
0,1,0,0,0,1.1142857142857143,0.15,119,30,156,21,110,140,0,0,0,False,5.409090909090909,11,False,True,False,False,0,0,2,10.5,25.345454545454547,14.1,22,57,119,133,95,1454,1502,9,23,24,16,289,308,0.7,0.03571428571428571,0.09180327868852459,0.05621301775147929,0.8888888888888888,0,1
0,0,0,0,0,0.6756756756756757,0.013513513513513514,73,23,50,1,51,74,0,0,0,False,5.25,8,False,False,False,False,1,3,4,3.5,20.133333333333333,12.28,12,61,63,40,41,79,1449,13,12,11,5,6,293,0.0,0.0,0.0,0.0029498525073746312,0.9,0,0
0,0,0,1,0,1.9183673469387754,0.4897959183673469,25,49,94,24,0,49,0,0,0,False,6.142857142857143,10,False,False,False,False,1,3,1,3.5,33.371428571428574,15.67,7,73,43,79,0,1061,148,13,7,16,-1,189,27,-1,-1,-1,-1,1.0,0,0
0,0,0,1,0,3.671875,0.0,64,64,235,0,0,64,0,0,0,False,4.909090909090909,9,False,False,False,False,6,8,4,4.5,17.30909090909091,10.01,11,76,54,202,0,-1,1517,16,14,39,-1,-1,294,-1,-1,-1,-1,0.8,0,1
0,0,0,0,0,2.5161290322580645,0.016129032258064516,61,32,156,1,30,62,0,0,0,False,6.0,9,False,False,False,False,3,4,3,3.0,27.822222222222223,15.74,9,72,54,126,24,379,1381,13,9,28,5,72,289,0.0,0.03571428571428571,0.011904761904761904,0.009287925696594427,0.6923076923076923,0,1
0,1,0,0,0,1.6181818181818182,0.07272727272727272,51,55,89,4,0,55,0,0,0,False,5.222222222222222,11,False,False,False,False,0,0,1,2.5,18.933333333333334,11.22,9,47,47,74,0,46,3256,9,9,16,-1,7,657,-1,-1,-1,-1,0.75,0,1
0,0,0,0,1,2.923076923076923,0.03076923076923077,63,-29,190,2,94,65,0,1,1,False,5.6,10,False,True,False,False,0,1,1,3.0,26.0,13.72,10,95,56,162,76,387,2158,21,10,31,12,76,449,0.6666666666666666,0.7368421052631579,0.7415730337078652,0.722735674676525,0.8823529411764706,0,0
1,0,1,0,0,1.6,0.0375,77,80,128,3,0,80,0,1,0,False,4.785714285714286,10,False,False,True,False,0,0,0,5.5,16.171428571428574,9.91,14,67,67,107,0,154,6919,14,14,22,-1,31,1398,-1,-1,-1,-1,0.8,0,1
0,0,0,0,0,1.8115942028985508,0.014492753623188406,68,-20,125,1,89,69,0,0,0,False,4.833333333333333,9,False,False,False,False,1,2,4,4.5,20.133333333333333,9.85,12,58,58,105,76,74,2993,12,12,21,14,15,609,0.0,0.0,0.0,0.004545454545454545,0.9166666666666666,0,1
1,0,0,0,0,2.3055555555555554,0.013888888888888888,71,23,166,1,49,72,0,0,0,False,5.636363636363637,8,False,False,False,False,0,0,0,4.0,20.94545454545455,14.25,11,64,62,140,41,7,2020,11,11,27,6,1,389,0.0,0.034482758620689655,0.0,0.02107728337236534,0.8,2,1
0,0,0,1,0,1.7307692307692308,0.1282051282051282,68,78,135,10,0,78,0,0,0,False,5.5,11,False,False,False,False,3,5,4,5.0,23.46666666666667,13.73,12,62,66,118,0,68,1606,11,12,20,-1,10,314,-1,-1,-1,-1,0.5555555555555556,3,1
0,0,0,0,0,0.42424242424242425,0.030303030303030304,64,-6,28,2,72,66,0,0,0,False,4.153846153846154,10,False,False,False,False,0,0,0,4.5,13.353846153846156,5.9,13,54,54,23,65,25,3703,13,13,10,8,4,867,0.0,0.0,0.25,0.005213764337851929,0.9,0,1
